Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
55,2021-10-07,139.88148498535156,140.7893703718494,139.32505159657362,139.65696027730579,61732700
56,2021-10-08,139.500732421875,140.7502829805711,139.16882381318146,140.60385709315267,58773200
57,2021-10-11,139.41287231445312,141.36529686032225,138.43666004151856,138.88572424122802,64452200
58,2021-10-12,138.143798828125,139.84241361250955,137.68497785008697,139.82288519545196,73035900
59,2021-10-13,137.55807495117188,138.0364094315763,135.88874541033104,137.88022678873125,78762700
60,2021-10-14,140.3402862548828,140.45744186952987,138.1438084019397,138.72954178771872,69907100
61,2021-10-15,141.3945770263672,141.453147377337,140.09621296187518,140.35003767716657,67940300
62,2021-10-18,143.06390380859375,143.34699879821167,139.75454497889402,140.03763996851194,85589200
63,2021-10-19,145.22137451171875,145.62162523479623,143.06395310397025,143.5130025382052,76378900
64,2021-10-20,145.70944213867188,146.18779152686344,144.59656071553547,145.16276563549152,58418800
65,2021-10-21,145.92422485351562,146.0804224119474,144.35252229936606,145.27016433537898,61421000
66,2021-10-22,145.1530303955078,146.60757740087539,145.1042167942401,146.12924283758312,58883400
67,2021-10-25,145.10421752929688,145.8168484447923,144.1084766625064,145.14325947301697,50720600
68,2021-10-26,145.7680206298828,147.25185252804923,145.4653823192533,145.77777738990952,60893400
69,2021-10-27,145.3092041015625,146.16826078037482,144.95776708428832,145.80706700277705,56094900
70,2021-10-28,148.9407501220703,149.5264686918417,146.1585385042387,146.25616571377768,100077900
71,2021-10-29,146.2366180419922,146.373287179863,142.92725865743117,143.7179883048137,124953200
72,2021-11-01,145.41661071777344,146.13899838558393,144.2842007193759,145.44589589912687,74588300
73,2021-11-02,146.45135498046875,147.96448683414823,145.11393416867705,145.12370582377017,69122000
74,2021-11-03,147.8863983154297,148.35497602206758,146.25612565424197,146.8125588879088,54511500
75,2021-11-04,147.36898803710938,148.8040061478772,147.056593009041,147.97423478422334,60394600
76,2021-11-05,147.89691162109375,148.7963357946924,146.7041933888627,148.49327073720926,65463900
77,2021-11-08,147.07574462890625,148.18047945260236,146.80200740282297,148.02405391839477,55020900
78,2021-11-09,147.4374542236328,148.0435844748696,146.70422637098488,146.8410949734435,56787900
79,2021-11-10,144.612060546875,146.7726448402154,144.54363371528353,146.66510417552323,65187100
80,2021-11-11,144.56317138671875,146.0882826457482,144.37741797894228,145.6288070022433,41000000
81,2021-11-12,146.6358184814453,147.03663842202138,144.18193940351156,145.11069182006318,63804000
82,2021-11-15,146.6455535888672,148.48351596746593,146.08829332480207,147.00727451410145,59222800
83,2021-11-16,147.62318420410156,148.1022316953491,146.00030323462437,146.58689139053743,59256200
84,2021-11-17,150.05755615234375,151.53378312081145,147.61346287620162,147.62323387898405,88807000
85,2021-11-18,154.3395538330078,155.12166644396783,149.62735108476016,150.27259510761894,137827700
86,2021-11-19,156.95965576171875,157.41914644005507,153.02955003283444,154.12449892543512,117305600
87,2021-11-22,157.41912841796875,161.99446283900974,157.39957149925132,158.0643575600625,117467900
88,2021-11-23,157.80043029785156,158.18170822428823,155.50297681960475,157.5169071447605,96041900
89,2021-11-24,158.31857299804688,158.5140974575523,156.07000441983408,157.1551823252834,69463600
90,2021-11-26,153.30328369140625,156.8618824271744,152.8633499442556,156.00157185337474,76959800
91,2021-11-29,156.65658569335938,157.5853380225465,155.23899986098183,155.80603121042097,88748200
92,2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100
93,2021-12-01,161.08526611328125,166.49159798116264,160.85062784337472,163.7346542506034,152052500
94,2021-12-02,160.0978240966797,160.52798674829987,154.27111613625055,155.19009727061072,136739200
95,2021-12-03,158.22079467773438,161.271032766341,156.14820866843903,160.3520514474846,118023100
96,2021-12-06,161.62294006347656,164.12568814988214,160.60618932990224,160.61596032861834,107497000
97,2021-12-07,167.3519287109375,167.74299254141582,164.57544264356054,165.2988995417756,120405400
98,2021-12-08,171.16470336914062,172.02502878126478,166.88264814477856,168.2806769394803,116998900
99,2021-12-09,170.65634155273438,172.7973693361273,170.03065436230736,170.9985205283445,108923700
100,2021-12-10,175.4369659423828,175.61294836881706,170.78341894665584,171.29179439045112,115402700
101,2021-12-13,171.80996704101562,178.05706815750167,171.6046566651188,177.0696450374433,153237000
102,2021-12-14,170.4314727783203,173.76521877848376,168.35888695654498,171.33089709564845,139380400
103,2021-12-15,175.2903289794922,175.48585340924998,168.4566405154073,171.19402728468987,131063300
104,2021-12-16,168.40774536132812,177.08916675225177,166.9315188519041,175.27076132354634,150185800
105,2021-12-17,167.3127899169922,169.59068583995455,165.89521929851176,166.12984262332955,195432700
106,2021-12-20,165.95388793945312,166.76532847471316,163.71510567618958,164.51676029378936,107499100
107,2021-12-21,169.12144470214844,169.3267401361631,165.3379790393109,167.72341591348743,91185900
108,2021-12-22,171.71218872070312,171.92727008747283,168.30022969109157,169.1703261593658,92135300
109,2021-12-23,172.33790588378906,172.89516631761327,171.3504975591489,171.91752899586834,68356600
110,2021-12-27,176.29733276367188,176.38531653879255,173.11024059629176,173.12978260127787,74919600
111,2021-12-28,175.2805633544922,177.27495155456995,174.5375644683696,176.13111784462515,79144300
112,2021-12-29,175.36854553222656,176.59059189162147,174.15627017338588,175.31966069433915,62348900
113,2021-12-30,174.2149200439453,176.53193000592643,174.10737937130014,175.45652327947462,59773000
114,2021-12-31,173.5990447998047,175.22191121478994,173.2959647369927,174.10740540326523,64062300
115,2022-01-03,177.939697265625,178.7902515625947,173.73587028238754,173.85318194367048,104487900
116,2022-01-04,175.68138122558594,178.84893075193062,175.1143499260673,178.54586564233023,99310400
117,2022-01-05,171.00831604003906,176.14091190448147,170.73457878734038,175.5934373990841,94537600
118,2022-01-06,168.15357971191406,171.3797850968752,167.80162976232634,168.83792269234627,96904000
119,2022-01-07,168.31979370117188,170.24574016447164,167.20528789803654,169.02369367342152,86709100
120,2022-01-10,168.33935546875,168.6424206204467,164.40924966346103,165.29890311477462,106765600
121,2022-01-11,171.16470336914062,171.26245812752686,166.99997473942338,168.46643037323963,76138300
122,2022-01-12,171.60467529296875,173.2177708823876,170.910561158879,172.1814777238459,74805200
123,2022-01-13,168.33935546875,172.6702811972984,167.9482916298187,171.84906951188285,84505800
124,2022-01-14,169.19967651367188,169.8937905683483,167.2639441267619,167.508353425533,80440800
125,2022-01-18,166.00277709960938,168.6814931182034,165.6214992398613,167.67452813175186,90956700
126,2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000
127,2022-01-20,160.83106994628906,165.8854518373375,160.50844792121475,163.24583471657064,91420500
128,2022-01-21,158.77806091308594,162.61039693927614,158.6705202245997,160.74310631081485,122848900
129,2022-01-24,158.0056915283203,158.67049246380245,151.2404450916643,156.44148123567246,162294600
130,2022-01-25,156.2068328857422,159.1201868610098,153.50856023591945,155.424720331175,115798400
131,2022-01-26,156.11886596679688,160.7137572085088,154.29068942101793,159.84366081362626,108275300
132,2022-01-27,155.65936279296875,160.17604091465265,154.7403816352541,158.817126094803,121954600
133,2022-01-28,166.52093505859375,166.54049197821774,159.15932862262193,162.00425626677838,179935700
134,2022-01-31,170.87139892578125,171.0864802658057,165.71924760028926,166.3547206203823,115541600
135,2022-02-01,170.7052001953125,170.93005253238587,168.4566320719076,170.1186120178827,86213900
136,2022-02-02,171.90768432617188,171.94679815950911,169.45382085751916,170.8420635898593,84914300
137,2022-02-03,169.033447265625,172.29876649074853,168.27089152715305,170.57811566132818,89418100
138,2022-02-04,168.7495880126953,170.4234840013588,167.07569202403184,168.05457472378333,82465400
139,2022-02-07,168.03501892089844,170.27665387927516,167.3400055860888,169.20967525085985,77251200
140,2022-02-08,171.13804626464844,171.64706939744136,167.80983647215697,168.1035042386361,74829200
141,2022-02-09,172.5574188232422,172.9196005956565,171.20655609241282,172.33228001362485,71285000
142,2022-02-10,168.4852752685547,171.7743215374217,167.92731993059743,170.4626223841964,90865900
143,2022-02-11,165.07876586914062,169.42500712943504,164.49143031742815,168.6908451580762,98670700
144,2022-02-14,165.313720703125,165.9989356288058,163.04270559336564,163.83559821712237,86185500
145,2022-02-15,169.14111328125,169.29773807776493,166.654758116967,167.35955476472148,62527400
146,2022-02-16,168.90618896484375,169.67949961629867,166.4589825612284,168.22097415914394,61177400
147,2022-02-17,165.313720703125,168.2797341887302,164.91237519788157,167.41831260412283,69589300
148,2022-02-18,163.76702880859375,166.93859823103003,162.6804687451324,166.2338166433687,82772700
149,2022-02-22,160.8500213623047,163.16996871038384,158.7258326412145,161.49607262837773,91162800
150,2022-02-23,156.6897430419922,162.64133603328534,156.37649344425944,162.04421705709984,90009200
151,2022-02-24,159.30337524414062,159.4110529381091,148.7901697172211,149.3579234730035,141147500
152,2022-02-25,161.3688201904297,161.6331077669388,157.47285626304333,160.38013909716133,91974200
153,2022-02-28,161.63307189941406,161.92673963359974,158.9998756125995,159.6165763607333,95056600
154,2022-03-01,159.75364685058594,163.0818568508139,158.5496253630897,161.22197083806662,83474400
155,2022-03-02,163.04269409179688,163.82580321014547,159.50892707803538,160.91852050375005,79724800
156,2022-03-03,162.71966552734375,165.34307890598984,162.0540324670775,164.91236813214016,76678400
157,2022-03-04,159.72425842285156,162.05400359179123,158.67686189722227,161.01639051416453,83737200
158,2022-03-07,155.93601989746094,161.5352302369313,155.68150083148916,159.91028134097652,96418800
159,2022-03-08,154.1152801513672,159.44040392728598,152.50991327214726,155.46614292973925,131148300
160,2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900
161,2022-03-10,155.1724853515625,157.0029911685478,152.6861150001443,156.81700107101284,105342000
162,2022-03-11,151.46249389648438,155.91641251914996,151.23735509056115,155.57379764949783,96970100
163,2022-03-14,147.43931579589844,150.86540543880508,146.93030751756515,148.25179027503273,108732100
164,2022-03-15,151.81492614746094,152.28480063427574,147.204396636905,147.71340492610565,92964300
165,2022-03-16,156.21987915039062,156.6212246232631,151.19822129277074,153.73352378158447,102300200
166,2022-03-17,157.2281036376953,157.6000837703935,154.30125449850178,155.26055517399735,75615400
167,2022-03-18,160.51718139648438,161.00662274780382,156.38629519642316,157.1204572234023,123511700
168,2022-03-21,161.88763427734375,162.8371517415441,159.5676719986422,160.0571133745572,95811400
169,2022-03-22,165.2549591064453,165.8422796739602,161.42752475473955,162.01484532225444,81532000
170,2022-03-23,166.61561584472656,168.9942934206818,164.1096638130363,164.4424952526729,98062700
171,2022-03-24,170.39410400390625,170.46261801995993,166.61561651162776,167.44765777264146,90131400
172,2022-03-25,171.0303955078125,171.57856745870845,169.10199529276142,170.20813758146855,80546200
173,2022-03-28,171.89181518554688,172.01905978493204,168.3678313455488,168.53423961902578,90371900
174,2022-03-29,175.1808319091797,175.22976408859992,172.61614940998814,172.95876428530602,100589400
175,2022-03-30,174.01602172851562,175.81716272541868,172.96860982939938,174.77954921495427,92633200
176,2022-03-31,170.92269897460938,174.27047582290578,170.7171270473916,174.08448573079536,103049300
177,2022-04-01,170.6290283203125,171.18699858724577,168.30908127405286,170.35494237968112,78751300
178,2022-04-04,174.6718292236328,174.72077634534207,170.75629847192283,170.88355800105404,76468400
179,2022-04-05,171.36322021484375,174.53480585728352,170.7367358216346,173.75169663163055,73401800
180,2022-04-06,168.20138549804688,169.96337702443967,166.53728819844997,168.72019203962893,89058800
181,2022-04-07,168.5048828125,169.69912101079552,166.2632477962957,167.5455818608837,77594700
182,2022-04-08,166.4981689453125,168.15248323813117,165.6269638660641,168.15248323813117,76575500
183,2022-04-11,162.24978637695312,165.46052001953282,162.0050657338506,165.1472853633742,72246700
184,2022-04-12,164.1195068359375,166.28282963086016,163.12104211859076,164.47190526932062,79265200
185,2022-04-13,166.8015899658203,167.42807423573976,163.24825626550125,163.8551587010773,70618900
186,2022-04-14,161.79953002929688,167.65325987659003,161.55480933143042,167.01697710019764,75329400
187,2022-04-18,161.58413696289062,163.08182595142617,160.1158132536157,160.4584131571765,69023900
188,2022-04-19,163.86492919921875,164.2760730051198,160.4486387361769,161.53519893963082,67723800
189,2022-04-20,163.69857788085938,165.31374357546795,162.59245039656437,165.1962674744082,67929800
190,2022-04-21,162.9056396484375,167.90773030576432,162.40641490220864,165.34306268686478,87227800
191,2022-04-22,158.3734130859375,164.32502122927878,158.08954369720692,162.94480808191494,84882400
192,2022-04-25,159.44041442871094,159.7242838315626,155.11375480994548,157.71757136622622,96046400
193,2022-04-26,153.4888458251953,158.91185066459684,153.41053339870618,158.8237547860096,95623200
194,2022-04-27,153.26365661621094,156.41564486229873,152.0987839265491,152.61759051221244,88063200
195,2022-04-28,160.1843719482422,161.04579354437072,155.57382764277364,155.88707729102597,130216800
196,2022-04-29,154.32083129882812,162.69028026576657,153.9292842451666,158.42235165998022,131747600
197,2022-05-02,154.62429809570312,154.88858563658798,150.0333364297974,153.40069487713816,123055300
198,2022-05-03,156.11224365234375,157.31628039636755,153.0189849818299,154.81032757841564,88966500
199,2022-05-04,162.51412963867188,162.96440737050813,155.89687222909777,156.29821776928353,108256500
200,2022-05-05,153.45945739746094,160.6150881198339,151.67788357069364,160.38994926297363,130525300
201,2022-05-06,154.18484497070312,156.30234136161945,151.14584468974874,152.9398334410661,116124600
202,2022-05-09,149.0675506591797,152.76336357443273,148.5087756857944,151.88106604384285,131577900
203,2022-05-10,151.4693603515625,153.65548649022554,149.92045170349726,152.4594939260044,115366700
204,2022-05-11,143.61700439453125,152.39087300235883,142.9405806152843,150.47925033829725,142689800
205,2022-05-12,139.75453186035156,143.3228989996902,136.06853101088905,139.96040581157675,182602000
206,2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900
207,2022-05-16,142.67588806152344,144.61693408926746,141.34265112461745,142.68570084334092,86643800
208,2022-05-17,146.3031005859375,146.8226694807634,143.7934664467187,145.9305738468132,78336300
209,2022-05-18,138.048828125,144.46012170643934,137.14691952570857,143.96016331731076,109742900
210,2022-05-19,134.64706420898438,138.87224434894858,133.91182362893935,137.127274568989,136095600
211,2022-05-20,134.8823699951172,137.93116906609265,130.00037534307543,136.3528515735585,137426100
212,2022-05-23,140.29376220703125,140.4408043980461,134.94120207638255,135.07844644083437,117726300
213,2022-05-24,137.5978240966797,139.1761411372566,134.62745335548652,138.0389654521871,104132700
214,2022-05-25,137.75469970703125,138.99969650386015,135.61759232548434,135.7058176181396,92482700
215,2022-05-26,140.95053100585938,141.49950829001511,134.44120114221013,134.68628135538745,90601500
216,2022-05-27,146.69520568847656,146.73441193920726,142.4013957458045,142.5288422380691,90978500
217,2022-05-31,145.9109649658203,147.69515625482543,143.95032308788612,146.13644955191023,103718400
218,2022-06-01,145.7835235595703,148.75389460714223,144.7737792988703,146.95009283292427,74286600
219,2022-06-02,148.2342987060547,148.2931155543275,143.96989770419586,144.92080997395743,72348100
220,2022-06-03,142.51905822753906,145.05808578629097,141.6171647882395,144.0091352358549,88570300
221,2022-06-06,143.26409912109375,145.64628674294468,142.04849579123675,144.13658414441952,71598400
222,2022-06-07,145.7835235595703,146.06781003090646,141.26424373812605,141.50932395629872,67808200
223,2022-06-08,145.04830932617188,146.92071116560922,144.5581488005419,145.65610359122917,53950200
224,2022-06-09,139.83297729492188,145.0384790561678,139.72514139394366,144.18560463111925,69473000
225,2022-06-10,134.43141174316406,137.9899664897166,134.36278209908923,137.51941663931075,91437900
226,2022-06-13,129.2847442626953,132.53940235521404,128.85340060932865,130.2552525242583,122207100
227,2022-06-14,130.1474151611328,131.25518271689248,128.89260543359612,130.51014411570253,84784300
228,2022-06-15,132.76487731933594,134.63729418113485,129.55923814253225,131.64731188113106,91533000
229,2022-06-16,127.50056457519531,129.78471461746233,126.50063282793158,129.48081745861586,108123900
230,2022-06-17,128.97100830078125,130.4611001773296,127.25544681769559,127.51033981148552,134520300
231,2022-06-21,133.1961669921875,134.36275100339577,130.696361206463,130.7943843000857,81000500
232,2022-06-22,132.68646240234375,135.04902480535304,131.27479767249656,132.1374700396713,73409200
233,2022-06-23,135.54898071289062,135.86267563561398,132.96093402675356,134.1275183400123,72433800
234,2022-06-24,138.8722686767578,139.1173489130396,137.01946268880786,137.14689423988725,89116800
235,2022-06-27,138.8722686767578,140.6662578013618,138.19584483125837,139.89179587794544,70207900
236,2022-06-28,134.7353057861328,140.59762053174873,134.61767206581916,139.3330131628478,67083400
237,2022-06-29,136.49008178710938,137.90174634957765,133.98046254650382,134.75492447437682,66242400
238,2022-06-30,134.0294647216797,135.64698810352084,131.1375212724895,134.5490335635321,98964500
239,2022-07-01,136.19598388671875,136.3038197907336,132.9903451154339,133.36285690870372,71051600
240,2022-07-05,138.7742156982422,138.82323473193733,134.2353254229341,135.05880629688934,73353800
241,2022-07-06,140.10745239257812,141.28383440664965,138.30366564043456,138.56835645511603,74064300
242,2022-07-07,143.46998596191406,143.66604717243726,140.4603932776671,140.47019110271424,66253700
243,2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800
244,2022-07-11,142.01910400390625,143.75427642973983,140.95055766241197,142.80336382609462,63141600
245,2022-07-12,142.98960876464844,145.52863633565593,142.19555121961218,142.89157069008422,77588800
246,2022-07-13,142.6268768310547,143.5679764107693,139.32318560371215,140.1760748610569,71185600
247,2022-07-14,145.54824829101562,146.01879814456234,140.4309718883509,141.244640047542,78140700
248,2022-07-15,147.21478271484375,147.8912065060331,145.2835494113212,146.83245817528143,76259900
249,2022-07-18,144.17581176757812,148.58725611818477,143.8130828380742,147.77358792071823,81420900
250,2022-07-19,148.02845764160156,148.25392726287154,144.01894870347078,145.0090674390563,82982400
251,2022-07-20,150.02833557128906,150.69496170219924,147.41088001170658,148.14612084165154,64823400
252,2022-07-21,152.29281616210938,152.5084878978263,148.94991921700273,151.45953764152074,65086600
253,2022-07-22,151.0576629638672,153.2045683993023,150.39105184778396,152.33208328648058,66675400
254,2022-07-25,149.9401092529297,151.9889767618816,149.28329591095286,150.97924722556508,53623900
255,2022-07-26,148.61663818359375,150.0773065915356,147.83237855759032,149.2636385384265,55138700
256,2022-07-27,153.70448303222656,154.2338646113094,149.1656081545016,149.57734107239523,78620700
257,2022-07-28,154.2534637451172,154.5377501582959,151.3713185756555,153.89073492463993,81378700
258,2022-07-29,159.31190490722656,160.4098742170783,156.36114510873213,158.06690844043507,101786900
259,2022-08-01,158.33164978027344,160.37071938994356,157.72385550686172,157.84148924790597,67829400
260,2022-08-02,156.8611602783203,159.21393969022574,156.48864846428177,156.94940053816907,59907000
261,2022-08-03,162.86073303222656,163.31167231688755,157.58660124880873,157.67482654904526,82507500
262,2022-08-04,162.54701232910156,163.89986001020398,161.19416464799912,162.74307352499065,55474100
263,2022-08-05,162.3212432861328,162.81208464474912,160.0142829089203,160.22044287042655,56697000
264,2022-08-08,161.84999084472656,164.7361398246356,161.19226535966965,163.32251461167718,60276900
265,2022-08-09,161.89910888671875,162.78263230320212,160.25970057725633,161.0156004495246,63135500
266,2022-08-10,166.1399688720703,166.23812814464867,163.8428202002786,164.60853143111325,70170500
267,2022-08-11,165.40370178222656,167.85790820975464,165.10919401506573,166.9449356294848,57149200
268,2022-08-12,168.9475860595703,169.01629605421468,166.29703098384923,166.70935086886797,68039400
